,switch,in_port,eth_dst,packet_count,byte_count,userID,instanceID,runID,timestamp,stageID,appName,time,scores,anomaly
13,1,2,00:00:00:00:00:04,0.5975343320848939,0.5976546406283204,aaltosea1,rohe_test_isntance,experiment1,1700567272.955339,rohe_test_stage,sdn,10.023035049438477,-0.22481485458226214,-1
17,1,2,00:00:00:00:00:04,0.6111111111111112,0.6112376020782104,aaltosea1,rohe_test_isntance,experiment1,1700567274.957223,rohe_test_stage,sdn,10.019670009613037,-0.5493974306285323,-1
23,1,3,00:00:00:00:00:04,0.020012808197246237,0.020017481934222554,aaltosea1,rohe_test_isntance,experiment1,1700567322.0998242,rohe_test_stage,sdn,10.032502174377441,-1.1111372017371135,-1
24,1,3,00:00:00:00:00:04,0.026016650656420108,0.026022726514489322,aaltosea1,rohe_test_isntance,experiment1,1700567316.0788538,rohe_test_stage,sdn,10.02762770652771,-0.07827930726724808,-1
28,1,4,00:00:00:00:00:01,0.18181818181818182,0.19060918768929433,aaltosea1,rohe_test_isntance,experiment1,1700567280.979732,rohe_test_stage,sdn,10.027566909790039,-1.288965056234276,-1
43,1,4,00:00:00:00:00:02,0.926605504587156,0.9302303906949001,aaltosea1,rohe_test_isntance,experiment1,1700567346.184927,rohe_test_stage,sdn,10.029821872711182,-0.06464491811789053,-1
44,1,4,00:00:00:00:00:02,0.21100917431192662,0.20218833880107367,aaltosea1,rohe_test_isntance,experiment1,1700567282.986689,rohe_test_stage,sdn,10.031350135803223,-0.04846004793066516,-1
45,1,4,00:00:00:00:00:03,0.22641509433962265,0.20720821245257756,aaltosea1,rohe_test_isntance,experiment1,1700567277.967583,rohe_test_stage,sdn,10.02607798576355,-0.8307560577653574,-1
46,1,4,00:00:00:00:00:03,0.16037735849056603,0.16185003347467083,aaltosea1,rohe_test_isntance,experiment1,1700567294.0195122,rohe_test_stage,sdn,10.02974534034729,-0.16503262206321434,-1
47,1,4,00:00:00:00:00:03,0.1509433962264151,0.14779067172506136,aaltosea1,rohe_test_isntance,experiment1,1700567264.937553,rohe_test_stage,sdn,10.021801948547363,-0.6274860653132919,-1
49,1,4,00:00:00:00:00:03,0.03773584905660377,0.039090976716506735,aaltosea1,rohe_test_isntance,experiment1,1700567310.064137,rohe_test_stage,sdn,10.026137828826904,-0.05360841568149732,-1
58,1,4,00:00:00:00:00:06,0.027522935779816515,0.019546349646269418,aaltosea1,rohe_test_isntance,experiment1,1700567315.0770938,rohe_test_stage,sdn,10.026786804199219,-0.3247177836214392,-1
65,2,1,00:00:00:00:00:02,0.02247191011235955,0.023706410429918348,aaltosea1,rohe_test_isntance,experiment1,1700567307.0536718,rohe_test_stage,sdn,10.02350378036499,-0.4190596697085214,-1
69,2,1,00:00:00:00:00:02,0.0,0.0,aaltosea1,rohe_test_isntance,experiment1,1700567300.0379992,rohe_test_stage,sdn,10.025885343551636,-2.4503047866279175,-1
